metrics,year,unit_code,Lea_Name,School_Name,State_Name,category_cd,pct,num,lea_num,lea_pct,st_num,st_pct
GCE_LEP,2017,250LEA,Craven County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,260LEA,Cumberland County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,270LEA,Currituck County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,280LEA,Dare County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,290LEA,Davidson County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,291LEA,Lexington City Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,292LEA,Thomasville City Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,300LEA,Davie County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,310LEA,Duplin County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,320LEA,Durham Public Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,330LEA,Edgecombe County Public School,,State Of North Carolina,,,,,,,
GCE_LEP,2017,340LEA,Forsyth County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,350LEA,Franklin County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,360LEA,Gaston County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,370LEA,Gates County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,380LEA,Graham County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,390LEA,Granville County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,400LEA,Greene County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,410LEA,Guilford County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,420LEA,Halifax County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,421LEA,Roanoke Rapids City Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,422LEA,Weldon City Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,430LEA,Harnett County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,440LEA,Haywood County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,450LEA,Henderson County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,460LEA,Hertford County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,470LEA,Hoke County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,480LEA,Hyde County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,490LEA,Iredell-Statesville Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,491LEA,Mooresville City Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,500LEA,Jackson County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,510LEA,Johnston County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,520LEA,Jones County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,530LEA,Lee County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,540LEA,Lenoir County Public Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,550LEA,Lincoln County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,560LEA,Macon County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,570LEA,Madison County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,580LEA,Martin County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,590LEA,McDowell County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,600LEA,Charlotte-Mecklenburg Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,610LEA,Mitchell County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,620LEA,Montgomery County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,630LEA,Moore County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,640LEA,Nash-Rocky Mount Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,650LEA,New Hanover County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,660LEA,Northampton County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,670LEA,Onslow County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,680LEA,Orange County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,681LEA,Chapel Hill-Carrboro Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,690LEA,Pamlico County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,700LEA,Pasquotank County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,710LEA,Pender County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,720LEA,Perquimans County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,730LEA,Person County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,740LEA,Pitt County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,750LEA,Polk County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,760LEA,Randolph County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,761LEA,Asheboro City Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,770LEA,Richmond County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,780LEA,Robeson County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,790LEA,Rockingham County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,800LEA,Rowan-Salisbury Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,810LEA,Rutherford County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,820LEA,Sampson County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,821LEA,Clinton City Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,830LEA,Scotland County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,840LEA,Stanly County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,850LEA,Stokes County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,860LEA,Surry County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,861LEA,Elkin City Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,862LEA,Mount Airy City Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,870LEA,Swain County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,880LEA,Transylvania County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,890LEA,Tyrrell County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,900LEA,Union County Public Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,910LEA,Vance County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,920LEA,Wake County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,930LEA,Warren County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,940LEA,Washington County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,950LEA,Watauga County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,960LEA,Wayne County Public Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,970LEA,Wilkes County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,980LEA,Wilson County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,990LEA,Yadkin County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,995LEA,Yancey County Schools,,State Of North Carolina,,,,,,,
GCE_LEP,2017,00A000,Charter and Non-District Affiliated Schools,NC Connections Academy,State Of North Carolina,A,,,,,,
GCE_LEP,2017,00B000,Charter and Non-District Affiliated Schools,NC Virtual Academy,State Of North Carolina,A,,,,,,
GCE_LEP,2017,010304,Alamance-Burlington Schools,Alexander Wilson Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,010308,Alamance-Burlington Schools,Altamahaw Ossipee Elem,State Of North Carolina,E,,,,,,
GCE_LEP,2017,010312,Alamance-Burlington Schools,"Highland Elementary, Burlington",State Of North Carolina,E,,,,,,
GCE_LEP,2017,010320,Alamance-Burlington Schools,E M Yoder Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,010326,Alamance-Burlington Schools,Eastlawn Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,010328,Alamance-Burlington Schools,Edwin M Holt Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,010340,Alamance-Burlington Schools,Elon Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,010346,Alamance-Burlington Schools,B Everett Jordan Elem,State Of North Carolina,E,,,,,,
GCE_LEP,2017,010347,Alamance-Burlington Schools,Garrett Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,010351,Alamance-Burlington Schools,Grove Park Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,010354,Alamance-Burlington Schools,Harvey R Newlin Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,010357,Alamance-Burlington Schools,Haw River Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,010358,Alamance-Burlington Schools,Hillcrest Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,010362,Alamance-Burlington Schools,Marvin B Smith Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,010364,Alamance-Burlington Schools,North Graham Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,010372,Alamance-Burlington Schools,"Pleasant Grove Elementary, Burlington",State Of North Carolina,E,,,,,,
GCE_LEP,2017,010374,Alamance-Burlington Schools,R Homer Andrews Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,010378,Alamance-Burlington Schools,Ray Street Academy,State Of North Carolina,A,,,,,,
GCE_LEP,2017,010380,Alamance-Burlington Schools,South Graham Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,010384,Alamance-Burlington Schools,South Mebane Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,010392,Alamance-Burlington Schools,Sylvan Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,01B000,Charter and Non-District Affiliated Schools,River Mill Academy,State Of North Carolina,A,,,,,,
GCE_LEP,2017,01C000,Charter and Non-District Affiliated Schools,Clover Garden,State Of North Carolina,A,,,,,,
GCE_LEP,2017,020304,Alexander County Schools,Bethlehem Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,020308,Alexander County Schools,Ellendale Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,020316,Alexander County Schools,Hiddenite Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,020320,Alexander County Schools,Stony Point Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,020324,Alexander County Schools,Sugar Loaf Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,020328,Alexander County Schools,Taylorsville Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,020332,Alexander County Schools,Wittenburg Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,030308,Alleghany County Schools,Glade Creek Elementary,State Of North Carolina,I,,,,,,
GCE_LEP,2017,030316,Alleghany County Schools,Piney Creek Elementary,State Of North Carolina,I,,,,,,
GCE_LEP,2017,030320,Alleghany County Schools,Sparta Elementary,State Of North Carolina,I,,,,,,
GCE_LEP,2017,040308,Anson County Schools,Ansonville Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,040311,Anson County Schools,Wadesboro Primary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,040316,Anson County Schools,Lilesville Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,040324,Anson County Schools,Morven Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,040328,Anson County Schools,Peachland-Polkton Elem,State Of North Carolina,E,,,,,,
GCE_LEP,2017,050310,Ashe County Schools,Blue Ridge Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,050330,Ashe County Schools,"Mountain View Elementary, Jefferson",State Of North Carolina,E,,,,,,
GCE_LEP,2017,050335,Ashe County Schools,Westwood Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,060304,Avery County Schools,Banner Elk Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,060316,Avery County Schools,Crossnore Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,060322,Avery County Schools,Freedom Trail Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,060328,Avery County Schools,Newland Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,060332,Avery County Schools,Riverside Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,06B000,Charter and Non-District Affiliated Schools,Williams Academy,State Of North Carolina,A,,,,,,
GCE_LEP,2017,070308,Beaufort County Schools,Bath Elementary,State Of North Carolina,I,,,,,,
GCE_LEP,2017,070326,Beaufort County Schools,Chocowinity Primary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,070327,Beaufort County Schools,John C Tayloe Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,070329,Beaufort County Schools,"Northeast Elementary, Pinetown",State Of North Carolina,I,,,,,,
GCE_LEP,2017,070340,Beaufort County Schools,S W Snowden Elementary,State Of North Carolina,I,,,,,,
GCE_LEP,2017,07A000,Charter and Non-District Affiliated Schools,Washington Montessori,State Of North Carolina,A,,,,,,
GCE_LEP,2017,080348,Bertie County Schools,Aulander Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,080356,Bertie County Schools,West Bertie Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,080360,Bertie County Schools,Colerain Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,080362,Bertie County Schools,Windsor Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,08A000,Charter and Non-District Affiliated Schools,Heritage Collegiate Leadership Academy,State Of North Carolina,E,,,,,,
GCE_LEP,2017,090304,Bladen County Schools,B T Washington Primary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,090317,Bladen County Schools,Bladenboro Primary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,090318,Bladen County Schools,Bladen Lakes Primary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,090324,Bladen County Schools,Dublin Primary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,090328,Bladen County Schools,East Arcadia Elementary,State Of North Carolina,I,,,,,,
GCE_LEP,2017,090333,Bladen County Schools,Elizabethtown Primary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,090352,Bladen County Schools,Plain View Primary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,100302,Brunswick County Schools,Belville Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,100304,Brunswick County Schools,Bolivia Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,100310,Brunswick County Schools,Jessie Mae Monroe Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,100320,Brunswick County Schools,"Lincoln Elementary, Leland",State Of North Carolina,E,,,,,,
GCE_LEP,2017,100336,Brunswick County Schools,Southport Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,100338,Brunswick County Schools,Supply Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,100339,Brunswick County Schools,Town Creek Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,100340,Brunswick County Schools,"Union Elementary, Shallotte",State Of North Carolina,E,,,,,,
GCE_LEP,2017,100342,Brunswick County Schools,Virginia Williamson Elem,State Of North Carolina,E,,,,,,
GCE_LEP,2017,100344,Brunswick County Schools,Waccamaw,State Of North Carolina,I,,,,,,
GCE_LEP,2017,10A000,Charter and Non-District Affiliated Schools,Charter Day School,State Of North Carolina,I,,,,,,
GCE_LEP,2017,10B000,Charter and Non-District Affiliated Schools,South Brunswick Charter School,State Of North Carolina,E,,,,,,
GCE_LEP,2017,110308,Buncombe County Schools,Barnardsville Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,110320,Buncombe County Schools,Black Mountain Primary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,110324,Buncombe County Schools,Candler Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,110332,Buncombe County Schools,Bell Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,110348,Buncombe County Schools,Emma Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,110356,Buncombe County Schools,"Fairview Elementary, Fairview",State Of North Carolina,E,,,,,,
GCE_LEP,2017,110366,Buncombe County Schools,Glen Arden Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,110368,Buncombe County Schools,Haw Creek Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,110370,Buncombe County Schools,Hominy Valley Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,110372,Buncombe County Schools,Johnston Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,110376,Buncombe County Schools,Leicester Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,110379,Buncombe County Schools,North Buncombe Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,110384,Buncombe County Schools,Oakley Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,110388,Buncombe County Schools,Pisgah Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,110408,Buncombe County Schools,Sand Hill-Venable Elem,State Of North Carolina,E,,,,,,
GCE_LEP,2017,110410,Buncombe County Schools,Avery's Creek Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,110412,Buncombe County Schools,Williams Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,110422,Buncombe County Schools,Estes Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,110428,Buncombe County Schools,Weaverville Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,110436,Buncombe County Schools,West Buncombe Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,110444,Buncombe County Schools,Woodfin Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,111304,Asheville City Schools,Hall Fletcher Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,111306,Asheville City Schools,Isaac Dickson Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,111312,Asheville City Schools,"Claxton Elementary, Asheville",State Of North Carolina,E,,,,,,
GCE_LEP,2017,111332,Asheville City Schools,Ira B Jones Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,111360,Asheville City Schools,"Vance Elementary, Asheville",State Of North Carolina,E,,,,,,
GCE_LEP,2017,11A000,Charter and Non-District Affiliated Schools,Evergreen Community Charter,State Of North Carolina,I,,,,,,
GCE_LEP,2017,11B000,Charter and Non-District Affiliated Schools,ArtSpace Charter School,State Of North Carolina,I,,,,,,
GCE_LEP,2017,11C000,Charter and Non-District Affiliated Schools,Invest Collegiate - Imagine,State Of North Carolina,A,,,,,,
GCE_LEP,2017,11K000,Charter and Non-District Affiliated Schools,Francine Delany New School,State Of North Carolina,I,,,,,,
GCE_LEP,2017,120304,Burke County Schools,Chesterfield Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,120312,Burke County Schools,Drexel Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,120316,Burke County Schools,Forest Hill Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,120320,Burke County Schools,George Hildebrand Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,120324,Burke County Schools,Glen Alpine Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,120338,Burke County Schools,Hildebran Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,120340,Burke County Schools,Mountain Crest Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,120344,Burke County Schools,Icard Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,120352,Burke County Schools,North Liberty,State Of North Carolina,A,,,,,,
GCE_LEP,2017,120360,Burke County Schools,Mull Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,120364,Burke County Schools,"Oak Hill Elementary, Morganton",State Of North Carolina,E,,,,,,
GCE_LEP,2017,120368,Burke County Schools,Ray Childers Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,120372,Burke County Schools,Rutherford College Elem,State Of North Carolina,E,,,,,,
GCE_LEP,2017,120374,Burke County Schools,"Salem Elementary, Morganton",State Of North Carolina,E,,,,,,
GCE_LEP,2017,120380,Burke County Schools,Valdese Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,120386,Burke County Schools,W A Young Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,12A000,Charter and Non-District Affiliated Schools,New Dimensions,State Of North Carolina,I,,,,,,
GCE_LEP,2017,130304,Cabarrus County Schools,A T Allen Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,130308,Cabarrus County Schools,"Bethel Elementary, Midland",State Of North Carolina,E,,,,,,
GCE_LEP,2017,130309,Cabarrus County Schools,Beverly Hills Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,130311,Cabarrus County Schools,Coltrane-Webb Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,130312,Cabarrus County Schools,Harrisburg Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,130319,Cabarrus County Schools,Cox Mill Elementary,State Of North Carolina,E,,,,,,
GCE_LEP,2017,130321,Cabarrus County Schools,Carl A Furr Elementary,State Of North Carolina,E,,,,,,
